signal,frame_len,hop_ratio,window,zero_pad_factor,snr_db,fs,duration,hop,n_fft,signal_len,n_frames,mse,mae,frobenius,cosine,pearson,phase_mean,phase_std,energy_err_classical,energy_err_quantum,recon_rmse_classical,runtime_classical_s,runtime_quantum_s
impulse,1024,0.5,hamming,1,10.0,16000,0.5,512,1024,8000,14,2.2328087634037953e-33,2.076927811785213e-17,6.591946566097354e-15,1.0000000000000002,0.9999999999999999,3.1286976977438843e-18,4.725772969444638e-16,0.13902448970149395,0.13902448970149395,0.0006665532098027562,5.545897874981165e-05,0.00018808303866535425
impulse,1024,0.5,hamming,1,0.0,16000,0.5,512,1024,8000,14,5.539976450043743e-33,4.6411385525374814e-17,1.0533652633100028e-14,1.0000000000000002,1.0,-7.15573433840433e-18,4.926025156109636e-16,0.20864672586879707,0.20864672586879696,0.0021078263246727823,5.604198668152094e-05,0.000190042017493397
impulse,1024,0.5,hamming,2,inf,16000,0.5,512,2048,8000,14,6.7751464115050974e-34,5.575896887068309e-18,5.1714827254607465e-15,0.9999999999999999,0.9999999999999999,3.469446951953614e-18,6.78984153303812e-17,0.12349378898191099,0.12349378898191099,3.485823791880853e-19,0.00010349997319281101,0.0002561250003054738
impulse,1024,0.5,hamming,2,20.0,16000,0.5,512,2048,8000,14,2.3535869476826024e-33,1.503426949489948e-17,8.770078181587204e-15,0.9999999999999999,1.0,-4.460717509654647e-18,4.852628816120993e-16,0.12519083096281045,0.12519083096281045,0.00021078263246727825,0.00011012499453499913,0.0002806659904308617
impulse,1024,0.5,hamming,2,10.0,16000,0.5,512,2048,8000,14,2.556558288658801e-33,2.201772149136908e-17,9.52534352852931e-15,0.9999999999999999,1.0,-2.8653914558545473e-18,4.853387030662747e-16,0.13902448970149384,0.13902448970149384,0.0006665532098027562,0.0001176669611595571,0.00027825002325698733
impulse,1024,0.5,hamming,2,0.0,16000,0.5,512,2048,8000,14,5.201487958204455e-33,4.673531512534621e-17,1.4097693370597647e-14,1.0,0.9999999999999999,1.7037462710486498e-19,4.770998380164972e-16,0.20864672586879685,0.20864672586879696,0.0021078263246727823,0.00010487501276656985,0.00027137500001117587
impulse,1024,0.5,blackman,1,inf,16000,0.5,512,1024,8000,14,2.2096606951228555e-34,2.106449935114694e-18,1.860257797275312e-15,1.0,1.0,6.938893903907228e-18,5.5075762930801937e-17,0.24643334108580484,0.24643334108580484,3.810681192710941e-19,5.974998930469155e-05,0.00018525001360103488
impulse,1024,0.5,blackman,1,20.0,16000,0.5,512,1024,8000,14,4.252755835901345e-33,1.6392987860935642e-17,8.035009430783647e-15,1.0,1.0,4.863421173720691e-18,5.07540136817966e-16,0.24858046590328725,0.24858046590328703,0.00021201550714666483,6.3000014051795e-05,0.00019491702551022172
impulse,1024,0.5,blackman,1,10.0,16000,0.5,512,1024,8000,14,2.959438298017309e-33,2.0773233459204044e-17,6.749700826296229e-15,0.9999999999999998,1.0,4.956352788505163e-18,4.871114010167111e-16,0.2660830335054531,0.26608303350545287,0.0006704519018591675,5.945900920778513e-05,0.00020566699095070362
impulse,1024,0.5,blackman,1,0.0,16000,0.5,512,1024,8000,14,3.720103282687379e-33,3.891446329069878e-17,8.233894252393866e-15,1.0,1.0,-7.093779928548015e-18,5.084075727557488e-16,0.35417020683760225,0.35417020683760225,0.002120155071466648,5.9999991208314896e-05,0.00024699995992705226
impulse,1024,0.5,blackman,2,inf,16000,0.5,512,2048,8000,14,6.0593711085129665e-34,4.553649124439119e-18,4.139450067758016e-15,0.9999999999999997,1.0,1.0408340855860843e-17,8.715151299993112e-17,0.24643334108580472,0.24643334108580472,3.0624267432730407e-19,0.0001069169957190752,0.00025870802346616983
impulse,1024,0.5,blackman,2,20.0,16000,0.5,512,2048,8000,14,3.415598712607349e-33,1.533227667249737e-17,1.065584574822891e-14,1.0000000000000002,1.0,-4.832443968792534e-18,4.641478015593529e-16,0.24858046590328725,0.24858046590328703,0.00021201550714666483,0.00012204103404656053,0.0002952080103568733
impulse,1024,0.5,blackman,2,10.0,16000,0.5,512,2048,8000,14,2.6614783390375864e-33,2.0695525749087633e-17,9.381694762305848e-15,1.0,1.0,-1.0842021724855044e-19,5.43775817409681e-16,0.26608303350545287,0.266083033505453,0.0006704519018591675,0.00010587496217340231,0.00029616698157042265
impulse,1024,0.5,blackman,2,0.0,16000,0.5,512,2048,8000,14,4.648747719565734e-33,4.2129649102592674e-17,1.3884156169188347e-14,0.9999999999999998,1.0,-5.823714526493567e-18,5.164372000996307e-16,0.35417020683760214,0.35417020683760225,0.002120155071466648,0.00016704096924513578,0.0002940840204246342
impulse,1024,0.25,rect,1,inf,16000,0.5,256,1024,8000,28,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,4.1595297904935077e-19,9.637500625103712e-05,0.0003423329908400774
impulse,1024,0.25,rect,1,20.0,16000,0.5,256,1024,8000,28,9.538338476753861e-33,3.4020002518998016e-17,1.7233794780916386e-14,1.0000000000000002,0.9999999999999999,1.7502120784408857e-18,5.148864650811996e-16,2.995818105634224,2.995818105634224,8.920913974543123e-05,8.670799434185028e-05,0.00036758300848305225
impulse,1024,0.25,rect,1,10.0,16000,0.5,256,1024,8000,28,8.342913315982003e-33,4.1166270129797656e-17,1.6424731560931608e-14,0.9999999999999998,1.0,2.2768245622195593e-18,5.135735587770994e-16,2.961728849040403,2.9617288490404037,0.00028210406969981627,9.225000394508243e-05,0.00035645795287564397
impulse,1024,0.25,rect,1,0.0,16000,0.5,256,1024,8000,28,1.2481461530765218e-32,7.421273117133214e-17,2.2200946736097082e-14,1.0000000000000002,1.0,-3.268095119920592e-18,5.25156515632977e-16,2.7901639493869155,2.7901639493869155,0.0008920913974543123,8.712499402463436e-05,0.00035395805025473237
impulse,1024,0.25,rect,2,inf,16000,0.5,256,2048,8000,28,4.4021255871708246e-34,1.982541115402065e-18,2.817430187029739e-15,0.9999999999999998,0.9999999999999999,-3.469446951953614e-18,3.9098681478502165e-17,3.0,3.0,2.9902857415526313e-19,0.00017212500097230077,0.0004877090104855597
impulse,1024,0.25,rect,2,20.0,16000,0.5,256,2048,8000,28,8.033066424387758e-33,3.094414606413329e-17,2.2568180779018617e-14,1.0,1.0,-1.3087869082146446e-18,5.561096358250091e-16,2.995818105634225,2.995818105634224,8.920913974543123e-05,0.00017316598678007722,0.0005178750143386424
impulse,1024,0.25,rect,2,10.0,16000,0.5,256,2048,8000,28,7.888733012263008e-33,4.1185262196661874e-17,2.3123610376133525e-14,1.0000000000000002,0.9999999999999998,6.35032701027224e-19,5.288923940777129e-16,2.9617288490404037,2.9617288490404037,0.00028210406969981627,0.0001705000177025795,0.0005412080208770931
impulse,1024,0.25,rect,2,0.0,16000,0.5,256,2048,8000,28,1.4179710390881258e-32,7.904422979085319e-17,3.2804201118894986e-14,1.0000000000000002,0.9999999999999998,-1.5333716439437848e-18,5.794386446977509e-16,2.790163949386916,2.7901639493869155,0.0008920913974543123,0.00017199997091665864,0.0005229999660514295
impulse,1024,0.25,hann,1,inf,16000,0.5,256,1024,8000,28,1.5949107351956797e-34,2.323290369611795e-18,2.8573418101876385e-15,1.0,0.9999999999999999,1.0408340855860843e-17,8.715151299993112e-17,0.4985806202076959,0.4985806202076959,2.7494481016679144e-19,9.462499292567372e-05,0.00033341703237965703
impulse,1024,0.25,hann,1,20.0,16000,0.5,256,1024,8000,28,1.9430643212941128e-33,1.3311464967766526e-17,8.413686168212786e-15,1.0,1.0,-6.505213034913027e-19,5.561880939196771e-16,0.4970172471520747,0.4970172471520747,9.149769421475622e-05,9.462499292567372e-05,0.0003962090122513473
impulse,1024,0.25,hann,1,10.0,16000,0.5,256,1024,8000,28,3.2343108238235234e-33,2.3135794848782252e-17,1.0413252330032351e-14,1.0,1.0,-6.814985084194599e-18,5.608267995638559e-16,0.48427320806751784,0.4842732080675174,0.00028934111437224115,9.291700553148985e-05,0.00037416600389406085
impulse,1024,0.25,hann,1,0.0,16000,0.5,256,1024,8000,28,4.4089383456525464e-33,4.273030086863974e-17,1.3083476164177503e-14,1.0,1.0,-2.4471991893244245e-18,6.195860518946046e-16,0.42013482532793867,0.42013482532793867,0.0009149769421475622,9.175000013783574e-05,0.00036866602022200823
impulse,1024,0.25,hann,2,inf,16000,0.5,256,2048,8000,28,8.253985475945296e-34,6.753030674338285e-18,6.506092827166648e-15,0.9999999999999999,1.0,-5.204170427930421e-18,9.190760776704446e-17,0.4985806202076959,0.4985806202076959,2.493401582379357e-18,0.0001752910320647061,0.00048258400056511164
impulse,1024,0.25,hann,2,20.0,16000,0.5,256,2048,8000,28,2.5129784536261505e-33,1.497349440825935e-17,1.3207907651423144e-14,1.0,1.0,1.0687135700214259e-18,5.869818778311488e-16,0.4970172471520751,0.4970172471520747,9.149769421475622e-05,0.0001811669790185988,0.0005314169684424996
impulse,1024,0.25,hann,2,10.0,16000,0.5,256,2048,8000,28,3.618312583693658e-33,2.4408644629405047e-17,1.5584579306017138e-14,0.9999999999999999,1.0,1.1384122811097797e-18,5.648843628185404e-16,0.484273208067518,0.4842732080675176,0.00028934111437224115,0.00017370900604873896,0.0005368749843910336
impulse,1024,0.25,hann,2,0.0,16000,0.5,256,2048,8000,28,5.395036380909643e-33,4.674484406874983e-17,2.0230255882323057e-14,1.0000000000000002,1.0,-3.872150616019659e-19,6.030794655273844e-16,0.42013482532793867,0.4201348253279389,0.0009149769421475622,0.00018445798195898533,0.0006490829982794821
impulse,1024,0.25,hamming,1,inf,16000,0.5,256,1024,8000,28,1.031748184493162e-34,1.1151793774136618e-18,1.8975559607100856e-15,1.0000000000000002,1.0,1.0408340855860843e-17,6.718555132733216e-17,0.5880855803441074,0.5880855803441074,4.579222833566886e-19,9.475002298131585e-05,0.00034920801408588886
impulse,1024,0.25,hamming,1,20.0,16000,0.5,256,1024,8000,28,2.3854014315215117e-33,1.501600440162504e-17,8.796984869198932e-15,1.0,0.9999999999999999,4.135456857908996e-18,5.842374052348275e-16,0.5864271661722181,0.5864271661722184,8.920913974543123e-05,9.837496327236295e-05,0.0003744999994523823
impulse,1024,0.25,hamming,1,10.0,16000,0.5,256,1024,8000,28,2.3090944306442186e-33,2.16008375882307e-17,9.170607439911212e-15,0.9999999999999999,0.9999999999999999,2.5091535991807388e-18,4.928295683300323e-16,0.5729083870497628,0.5729083870497628,0.00028210406969981627,9.041704470291734e-05,0.0003727910225279629
impulse,1024,0.25,hamming,1,0.0,16000,0.5,256,1024,8000,28,5.0691073987975907e-33,4.5969642717793354e-17,1.4167654734082394e-14,1.0000000000000002,1.0,-1.2081109921981335e-18,5.011934075641516e-16,0.5048708815324929,0.5048708815324929,0.0008920913974543123,0.00010704097803682089,0.0003489580121822655
impulse,1024,0.25,hamming,2,inf,16000,0.5,256,2048,8000,28,6.345251334632947e-34,4.64658073922359e-18,6.7819089171027805e-15,0.9999999999999999,1.0,1.734723475976807e-18,6.203910559668286e-17,0.5880855803441074,0.5880855803441076,2.975782117288548e-19,0.00017600000137463212,0.0004980420344509184
impulse,1024,0.25,hamming,2,20.0,16000,0.5,256,2048,8000,28,2.3176827519797017e-33,1.5313382212945433e-17,1.2331883670497477e-14,1.0,1.0,-2.369756177004031e-18,5.405163797880738e-16,0.5864271661722188,0.5864271661722184,8.920913974543123e-05,0.00017416698392480612,0.0005295409937389195
impulse,1024,0.25,hamming,2,10.0,16000,0.5,256,2048,8000,28,2.5106691818776647e-33,2.251961876379394e-17,1.3168432798932388e-14,1.0000000000000002,1.0,1.3087869082146446e-18,6.143020949634087e-16,0.5729083870497632,0.5729083870497632,0.00028210406969981627,0.00017362501239404082,0.0005219579907134175
impulse,1024,0.25,hamming,2,0.0,16000,0.5,256,2048,8000,28,5.231317932088062e-33,4.7451107123938214e-17,2.011645732929254e-14,1.0,1.0,8.05407328132089e-19,5.192520247548572e-16,0.5048708815324934,0.5048708815324929,0.0008920913974543123,0.00018279202049598098,0.0005567089538089931
impulse,1024,0.25,blackman,1,inf,16000,0.5,256,1024,8000,28,1.934527845924679e-34,1.827655090761279e-18,2.5078606370050884e-15,0.9999999999999998,1.0,6.938893903907228e-18,5.5075762930801937e-17,0.20816771700654946,0.20816771700654946,1.6302824953364658e-19,9.38749872148037e-05,0.00034670799504965544
impulse,1024,0.25,blackman,1,20.0,16000,0.5,256,1024,8000,28,2.8492542814559423e-33,1.3808339614283047e-17,9.504659976299895e-15,1.0000000000000002,1.0,2.9428344681749407e-19,4.854746031891276e-16,0.20699047551951383,0.20699047551951383,9.149769421475622e-05,9.295798372477293e-05,0.0003696250496432185
impulse,1024,0.25,blackman,1,10.0,16000,0.5,256,1024,8000,28,2.2837654911286486e-33,1.9136240190913787e-17,8.53537714554458e-15,1.0,1.0,1.2081109921981335e-18,4.661085655050448e-16,0.19739403820802015,0.19739403820802037,0.00028934111437224115,0.0001134169870056212,0.00035437499172985554
impulse,1024,0.25,blackman,1,0.0,16000,0.5,256,1024,8000,28,3.6401617230610456e-33,3.8818098167360264e-17,1.1760091828605125e-14,1.0000000000000002,1.0,-1.8896095006175933e-18,4.917704788019838e-16,0.14909695082959326,0.14909695082959348,0.0009149769421475622,9.424996096640825e-05,0.00035916699562221766
impulse,1024,0.25,blackman,2,inf,16000,0.5,256,2048,8000,28,4.199000163348733e-34,3.639821579058479e-18,4.976812513148862e-15,0.9999999999999998,1.0,5.204170427930421e-18,8.31039373913842e-17,0.20816771700654968,0.20816771700654968,2.4915265932243986e-18,0.0001799589954316616,0.0005015000351704657
impulse,1024,0.25,blackman,2,20.0,16000,0.5,256,2048,8000,28,2.664103356506426e-33,1.4020227363946818e-17,1.3166298121692416e-14,1.0,1.0,-2.0832170314185765e-18,4.977166246612858e-16,0.20699047551951383,0.20699047551951405,9.149769421475622e-05,0.00018737500067800283,0.0005381670198403299
impulse,1024,0.25,blackman,2,10.0,16000,0.5,256,2048,8000,28,2.1148725660506037e-33,1.921138505915519e-17,1.191985971495135e-14,1.0000000000000002,1.0,1.4017185229991165e-18,5.361147314341142e-16,0.19739403820802057,0.19739403820802037,0.00028934111437224115,0.00017904199194163084,0.0005493750213645399
impulse,1024,0.25,blackman,2,0.0,16000,0.5,256,2048,8000,28,4.074922043629499e-33,4.122139911791382e-17,1.8165137865983095e-14,1.0,0.9999999999999999,-6.35032701027224e-19,5.504324575009186e-16,0.14909695082959348,0.14909695082959348,0.0009149769421475622,0.00018258299678564072,0.0005623340257443488
square,64,1.0,rect,1,inf,16000,0.5,64,64,8000,125,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5840143722667706e-16,2.416601637378335e-05,0.0006857080152258277
square,64,1.0,rect,1,20.0,16000,0.5,64,64,8000,125,2.382690741199585e-30,9.07756725690434e-16,1.6884130003334416e-13,1.0,1.0,-1.559863349598345e-17,1.3401558177035198e-15,1.1250119897470987e-16,1.1250119897470987e-16,2.323557809588961e-16,2.4124979972839355e-05,0.0008032500045374036
square,64,1.0,rect,1,10.0,16000,0.5,64,64,8000,125,2.6398064539168647e-30,9.678954686342945e-16,1.708066780115244e-13,1.0,1.0,-4.385380947269368e-18,1.7676216367456463e-15,0.0,2.0640729349284067e-16,2.2818328673022074e-16,3.283401019871235e-05,0.000701082986779511
square,64,1.0,rect,1,0.0,16000,0.5,64,64,8000,125,4.475562936806082e-30,1.3957739044417883e-15,2.152252871440166e-13,1.0,1.0,5.8841820305133295e-18,7.080506941429837e-16,1.1347549565695266e-16,1.1347549565695266e-16,2.9160774900183845e-16,3.045797348022461e-05,0.0006797920214012265
square,64,1.0,rect,2,inf,16000,0.5,64,128,8000,125,1.0519200652062187e-31,6.491335247105212e-17,3.9787256929646483e-14,1.0,1.0,-9.931707568531753e-19,3.4585643593465006e-17,0.0,0.0,1.1706800367418747e-16,4.862499190494418e-05,0.0007281250436790287
square,64,1.0,rect,2,20.0,16000,0.5,64,128,8000,125,2.7433226170102763e-30,1.0066877886849568e-15,2.489401485424945e-13,1.0000000000000002,1.0,-9.103828801926284e-18,1.401017334483733e-15,1.1250119897470987e-16,1.1250119897470987e-16,1.7639099590842122e-16,4.9916969146579504e-05,0.0007245829910971224
square,64,1.0,rect,2,10.0,16000,0.5,64,128,8000,125,2.7777460425964796e-30,1.0598381981058446e-15,2.5126707693575604e-13,0.9999999999999998,1.0,-2.331468351712829e-18,1.4444490475443393e-15,0.0,2.0640729349284067e-16,1.716727963088991e-16,4.441599594429135e-05,0.0007319159922190011
square,64,1.0,rect,2,0.0,16000,0.5,64,128,8000,125,5.254051313353517e-30,1.5580694286837505e-15,3.3291529409286593e-13,1.0,0.9999999999999999,5.467848396278896e-18,6.218297062408519e-16,1.1347549565695266e-16,1.1347549565695266e-16,2.1490692768281522e-16,4.412501584738493e-05,0.000736250018235296
square,64,1.0,hann,1,inf,16000,0.5,64,64,8000,125,6.565997125907843e-31,4.586869079004075e-16,8.018361085301766e-14,1.0,0.9999999999999998,1.2227737943305855e-17,7.010927160993388e-16,0.630859375,0.630859375,0.1767766952966369,2.6458001229912043e-05,0.0007173339836299419
square,64,1.0,hann,1,20.0,16000,0.5,64,64,8000,125,7.33407594175999e-31,5.345860473043862e-16,9.071036431899332e-14,0.9999999999999999,0.9999999999999998,2.9976021664879226e-18,1.415642200659706e-15,0.6306223649492476,0.6306223649492475,0.17736620117865842,2.679199678823352e-05,0.0007082920055836439
square,64,1.0,hann,1,10.0,16000,0.5,64,64,8000,125,8.187190286258035e-31,5.755946392259348e-16,9.629201259339267e-14,1.0,0.9999999999999998,9.048317650695026e-18,8.201487162571177e-16,0.6302270166843267,0.6302270166843267,0.18458319490854216,2.600002335384488e-05,0.0007008340326137841
square,64,1.0,hann,1,0.0,16000,0.5,64,64,8000,125,1.5168303529519147e-30,8.269804112337464e-16,1.2665994967660748e-13,0.9999999999999999,1.0,3.1641356201816963e-18,6.123480131117659e-16,0.6300634418612593,0.6300634418612593,0.24855248637457003,4.587502917274833e-05,0.0006944999913685024
square,64,1.0,hann,2,inf,16000,0.5,64,128,8000,125,8.835445238038278e-31,5.50995067714194e-16,1.3125219186475979e-13,1.0,0.9999999999999998,3.1661144417077634e-17,1.0180283541318012e-15,0.630859375,0.630859375,0.1767766952966369,4.6250002924352884e-05,0.0007196249789558351
square,64,1.0,hann,2,20.0,16000,0.5,64,128,8000,125,8.734436890673674e-31,5.856449223143323e-16,1.3998336181108507e-13,1.0000000000000002,1.0,2.0261570199409106e-18,1.1965127881455267e-15,0.6306223649492476,0.6306223649492476,0.17736620117865842,4.795799031853676e-05,0.0007386250072158873
square,64,1.0,hann,2,10.0,16000,0.5,64,128,8000,125,9.721696344520291e-31,6.319946465032506e-16,1.4660324403802845e-13,1.0,1.0,4.8849813083506885e-18,1.0762182924256842e-15,0.6302270166843267,0.6302270166843267,0.18458319490854216,5.1540962886065245e-05,0.0007531659794040024
square,64,1.0,hann,2,0.0,16000,0.5,64,128,8000,125,1.7925410663601062e-30,9.167503995516358e-16,1.962493264202808e-13,1.0,1.0,2.192690473634684e-18,5.573563953111083e-16,0.6300634418612593,0.6300634418612593,0.24855248637457003,4.64579788967967e-05,0.000743041979148984
square,64,1.0,hamming,1,inf,16000,0.5,64,64,8000,125,9.214862791666609e-31,5.77723632821936e-16,1.0157863722344949e-13,1.0000000000000002,0.9999999999999998,1.0282415997779924e-17,7.91184173553188e-16,0.6087093749999999,0.6087093749999999,7.184084538038869e-16,2.8082984499633312e-05,0.0007120840018615127
square,64,1.0,hamming,1,20.0,16000,0.5,64,64,8000,125,7.934984016810228e-31,5.5699487990640285e-16,9.604677890222701e-14,1.0000000000000002,1.0,-5.606626274357041e-18,1.0569384405211182e-15,0.6084678056502046,0.6084678056502048,6.994074623814096e-16,3.116601146757603e-05,0.0007157910149544477
square,64,1.0,hamming,1,10.0,16000,0.5,64,64,8000,125,8.331385928612317e-31,5.853767991170766e-16,9.719509974902981e-14,1.0,1.0,-3.885780586188048e-19,8.289284344006313e-16,0.6080636631489342,0.6080636631489342,7.039837211605074e-16,2.6165973395109177e-05,0.0006908329669386148
square,64,1.0,hamming,1,0.0,16000,0.5,64,64,8000,125,1.617889774605667e-30,8.655287857955996e-16,1.319420898938777e-13,1.0,1.0,-1.3322676295501879e-18,5.0954103906734425e-16,0.6078895267170125,0.6078895267170125,9.525737952796762e-16,3.333296626806259e-05,0.0007259999983943999
square,64,1.0,hamming,2,inf,16000,0.5,64,128,8000,125,9.288788000979157e-31,6.128000125567302e-16,1.473686024483779e-13,1.0,1.0,9.373365123476932e-17,5.9450082012650476e-15,0.6087093749999999,0.6087093749999999,4.2154679942886707e-16,4.6290981117635965e-05,0.000728249957319349
