frame_len,window,signal,method,runtime_s
64,blackman,impulse,quantum,0.000728208979126066
64,blackman,impulse,quantum,0.0007183750276453793
64,blackman,impulse,quantum,0.0007281249854713678
64,rect,impulse,quantum,0.0008680829778313637
64,rect,impulse,quantum,0.0009031249792315066
64,rect,impulse,quantum,0.0008912910125218332
64,rect,impulse,quantum,0.0009374999790452421
64,rect,impulse,quantum,0.0008792910375632346
64,rect,impulse,quantum,0.0009792919736355543
64,rect,impulse,quantum,0.0009620830533094704
64,rect,impulse,quantum,0.0009715839987620711
64,hann,impulse,quantum,0.0008696659933775663
64,hann,impulse,quantum,0.0009236249607056379
64,hann,impulse,quantum,0.0009338330128230155
64,hann,impulse,quantum,0.0009078329894691706
64,hann,impulse,quantum,0.0008935000514611602
64,hann,impulse,quantum,0.0009597090538591146
64,hann,impulse,quantum,0.0009786250302568078
64,hann,impulse,quantum,0.000979791977442801
64,hamming,impulse,quantum,0.0008682500338181853
64,hamming,impulse,quantum,0.0009117079898715019
64,hamming,impulse,quantum,0.0009075420093722641
64,hamming,impulse,quantum,0.0009134169667959213
64,hamming,impulse,quantum,0.0008947080350480974
64,hamming,impulse,quantum,0.001001833996269852
64,hamming,impulse,quantum,0.0010239160037599504
64,hamming,impulse,quantum,0.001002333010546863
64,blackman,impulse,quantum,0.000878125021699816
64,blackman,impulse,quantum,0.0009640839998610318
64,blackman,impulse,quantum,0.0009212910081259906
64,blackman,impulse,quantum,0.0009214580059051514
64,blackman,impulse,quantum,0.0009020419674925506
64,blackman,impulse,quantum,0.0009843330481089652
64,blackman,impulse,quantum,0.0012228750274516642
64,blackman,impulse,quantum,0.0009759159875102341
64,rect,impulse,quantum,0.001446833019144833
64,rect,impulse,quantum,0.0014366250252351165
64,rect,impulse,quantum,0.0013478330220095813
64,rect,impulse,quantum,0.001386208983603865
64,rect,impulse,quantum,0.0014357499894686043
64,rect,impulse,quantum,0.0015571669791825116
64,rect,impulse,quantum,0.001451792020816356
64,rect,impulse,quantum,0.0015491669764742255
64,hann,impulse,quantum,0.0012805000296793878
64,hann,impulse,quantum,0.00136208301410079
64,hann,impulse,quantum,0.0013749579666182399
64,hann,impulse,quantum,0.0013819580199196935
64,hann,impulse,quantum,0.0014189999783411622
64,hann,impulse,quantum,0.001544166007079184
64,hann,impulse,quantum,0.0016969999996945262
64,hann,impulse,quantum,0.0015099589945748448
64,hamming,impulse,quantum,0.0013010000111535192
64,hamming,impulse,quantum,0.001360666996333748
64,hamming,impulse,quantum,0.0014000420342199504
64,hamming,impulse,quantum,0.0013852909905835986
64,hamming,impulse,quantum,0.0016161249950528145
64,hamming,impulse,quantum,0.0018113330006599426
64,hamming,impulse,quantum,0.0014096659724600613
64,hamming,impulse,quantum,0.0014097089879214764
64,blackman,impulse,quantum,0.0014288329984992743
64,blackman,impulse,quantum,0.0013800409506075084
64,blackman,impulse,quantum,0.0014481249963864684
64,blackman,impulse,quantum,0.0013285409659147263
64,blackman,impulse,quantum,0.0013172499602660537
64,blackman,impulse,quantum,0.0014897080254741013
64,blackman,impulse,quantum,0.0016824170015752316
64,blackman,impulse,quantum,0.0014361249632202089
64,rect,impulse,quantum,0.002933209005277604
64,rect,impulse,quantum,0.0026822920190170407
64,rect,impulse,quantum,0.00281708303373307
64,rect,impulse,quantum,0.002630333008710295
64,rect,impulse,quantum,0.0027439160039648414
64,rect,impulse,quantum,0.0029184590093791485
64,rect,impulse,quantum,0.002911292016506195
64,rect,impulse,quantum,0.0027879580156877637
64,hann,impulse,quantum,0.00256958301179111
64,hann,impulse,quantum,0.0026839999482035637
64,hann,impulse,quantum,0.002869917021598667
64,hann,impulse,quantum,0.002714957983698696
64,hann,impulse,quantum,0.0027238749898970127
64,hann,impulse,quantum,0.002925500040873885
64,hann,impulse,quantum,0.0028657090151682496
64,hann,impulse,quantum,0.002936541975941509
64,hamming,impulse,quantum,0.002613042015582323
64,hamming,impulse,quantum,0.002771582978311926
64,hamming,impulse,quantum,0.0028955830493941903
64,hamming,impulse,quantum,0.0027802500408142805
64,hamming,impulse,quantum,0.0027635000296868384
64,hamming,impulse,quantum,0.0028393749962560833
64,hamming,impulse,quantum,0.0029005000251345336
64,hamming,impulse,quantum,0.0028684999560937285
64,blackman,impulse,quantum,0.0025242919800803065
64,blackman,impulse,quantum,0.002721458033192903
64,blackman,impulse,quantum,0.0027872499777004123
64,blackman,impulse,quantum,0.002896082994993776
64,blackman,impulse,quantum,0.002780208014883101
64,blackman,impulse,quantum,0.002861957997083664
64,blackman,impulse,quantum,0.0028732080245390534
64,blackman,impulse,quantum,0.002880541025660932
128,rect,impulse,quantum,0.0003429159987717867
128,rect,impulse,quantum,0.00038470799336209893
128,rect,impulse,quantum,0.00037804199382662773
128,rect,impulse,quantum,0.0003854170208796859
128,rect,impulse,quantum,0.0003737079678103328
128,rect,impulse,quantum,0.00041520799277350307
128,rect,impulse,quantum,0.0004308749921619892
128,rect,impulse,quantum,0.0004241669666953385
128,hann,impulse,quantum,0.0003696249914355576
128,hann,impulse,quantum,0.0003736670478247106
128,hann,impulse,quantum,0.0003982079797424376
128,hann,impulse,quantum,0.00037104199873283505
128,hann,impulse,quantum,0.0003880420117639005
128,hann,impulse,quantum,0.00043641700176522136
128,hann,impulse,quantum,0.0004230000195093453
128,hann,impulse,quantum,0.0005103340372443199
128,hamming,impulse,quantum,0.00037708302261307836
128,hamming,impulse,quantum,0.0003748749732039869
128,hamming,impulse,quantum,0.0003892080276273191
128,hamming,impulse,quantum,0.00038054201286286116
128,hamming,impulse,quantum,0.00039775000186637044
128,hamming,impulse,quantum,0.00046791601926088333
128,hamming,impulse,quantum,0.0004267910262569785
128,hamming,impulse,quantum,0.0005952499923296273
128,blackman,impulse,quantum,0.00036520801950246096
128,blackman,impulse,quantum,0.00039837503572925925
128,blackman,impulse,quantum,0.00037466699723154306
128,blackman,impulse,quantum,0.0003701670211739838
128,blackman,impulse,quantum,0.00045716704335063696
128,blackman,impulse,quantum,0.00042941694846376777
128,blackman,impulse,quantum,0.0004140830133110285
128,blackman,impulse,quantum,0.00043095898581668735
128,rect,impulse,quantum,0.00046058400766924024
128,rect,impulse,quantum,0.0005538330296985805
128,rect,impulse,quantum,0.00047129200538620353
128,rect,impulse,quantum,0.0005035000503994524
128,rect,impulse,quantum,0.0004981249803677201
128,rect,impulse,quantum,0.0005429589655250311
128,rect,impulse,quantum,0.0005574999959208071
128,rect,impulse,quantum,0.0005514589720405638
128,hann,impulse,quantum,0.00047283299500122666
128,hann,impulse,quantum,0.00048691697884351015
128,hann,impulse,quantum,0.00047729199286550283
128,hann,impulse,quantum,0.00047141697723418474
128,hann,impulse,quantum,0.0004939589998684824
128,hann,impulse,quantum,0.000567540992051363
128,hann,impulse,quantum,0.0005365840042941272
128,hann,impulse,quantum,0.0005867499858140945
128,hamming,impulse,quantum,0.0004533329629339278
128,hamming,impulse,quantum,0.00047320802696049213
128,hamming,impulse,quantum,0.0005264159990474582
128,hamming,impulse,quantum,0.0004902500077150762
128,hamming,impulse,quantum,0.0005075410008430481
128,hamming,impulse,quantum,0.0005680830217897892
128,hamming,impulse,quantum,0.0005662919720634818
128,hamming,impulse,quantum,0.0005579589633271098
128,blackman,impulse,quantum,0.0005066670128144324
128,blackman,impulse,quantum,0.000492249964736402
128,blackman,impulse,quantum,0.0005171250086277723
128,blackman,impulse,quantum,0.0005037499940954149
128,blackman,impulse,quantum,0.0005152079975232482
128,blackman,impulse,quantum,0.000553040998056531
128,blackman,impulse,quantum,0.0005647080251947045
128,blackman,impulse,quantum,0.0005674579879269004
128,rect,impulse,quantum,0.0006865420145913959
128,rect,impulse,quantum,0.0007328339852392673
128,rect,impulse,quantum,0.0007436670130118728
128,rect,impulse,quantum,0.0007519169594161212
128,rect,impulse,quantum,0.0007636250229552388
128,rect,impulse,quantum,0.000820874993223697
128,rect,impulse,quantum,0.0008293749997392297
128,rect,impulse,quantum,0.0008096250239759684
128,hann,impulse,quantum,0.0006968750385567546
128,hann,impulse,quantum,0.0007650830084457994
128,hann,impulse,quantum,0.0007439169567078352
128,hann,impulse,quantum,0.000721750024240464
128,hann,impulse,quantum,0.000731083971913904
128,hann,impulse,quantum,0.000852834025863558
128,hann,impulse,quantum,0.000913916970603168
128,hann,impulse,quantum,0.0008040830143727362
128,hamming,impulse,quantum,0.0006885830080136657
128,hamming,impulse,quantum,0.0007054999587126076
128,hamming,impulse,quantum,0.0008232920081354678
128,hamming,impulse,quantum,0.0006975830183364451
128,hamming,impulse,quantum,0.0008339580381289124
128,hamming,impulse,quantum,0.0008199579897336662
128,hamming,impulse,quantum,0.0008067499729804695
128,hamming,impulse,quantum,0.0008012920152395964
128,blackman,impulse,quantum,0.0006883750320412219
128,blackman,impulse,quantum,0.0007735840044915676
128,blackman,impulse,quantum,0.0007195419748313725
128,blackman,impulse,quantum,0.0007498750346712768
128,blackman,impulse,quantum,0.000770999991800636
128,blackman,impulse,quantum,0.000843374989926815
128,blackman,impulse,quantum,0.0009260840015485883
128,blackman,impulse,quantum,0.000836166029330343
128,rect,impulse,quantum,0.0013577500358223915
128,rect,impulse,quantum,0.001449249975848943
128,rect,impulse,quantum,0.001406292023602873
128,rect,impulse,quantum,0.0014130829949863255
128,rect,impulse,quantum,0.0014962500426918268
128,rect,impulse,quantum,0.0016060000052675605
128,rect,impulse,quantum,0.0017344579682685435
128,rect,impulse,quantum,0.00176062504760921
128,hann,impulse,quantum,0.0014995000092312694
128,hann,impulse,quantum,0.001586124999448657
128,hann,impulse,quantum,0.0015040829894132912
128,hann,impulse,quantum,0.0016012500273063779
128,hann,impulse,quantum,0.0017437919741496444
128,hann,impulse,quantum,0.0017995000234805048
128,hann,impulse,quantum,0.0017371670110151172
128,hann,impulse,quantum,0.0016988340066745877
128,hamming,impulse,quantum,0.0014671669923700392
128,hamming,impulse,quantum,0.0014693750417791307
128,hamming,impulse,quantum,0.0016149160219356418
128,hamming,impulse,quantum,0.0015890419599600136
128,hamming,impulse,quantum,0.0016018329770304263
128,hamming,impulse,quantum,0.0017853330355137587
128,hamming,impulse,quantum,0.0016077079926617444
128,hamming,impulse,quantum,0.0019324159948155284
128,blackman,impulse,quantum,0.001480375009123236
128,blackman,impulse,quantum,0.0016089999699033797
128,blackman,impulse,quantum,0.0015293339965865016
128,blackman,impulse,quantum,0.0016179580125026405
128,blackman,impulse,quantum,0.0015524590271525085
128,blackman,impulse,quantum,0.0016360830049961805
128,blackman,impulse,quantum,0.0016023750067688525
128,blackman,impulse,quantum,0.0017958339885808527
256,rect,impulse,quantum,0.0001979160006158054
256,rect,impulse,quantum,0.0002336659817956388
256,rect,impulse,quantum,0.0002209590165875852
256,rect,impulse,quantum,0.00021691701840609312
256,rect,impulse,quantum,0.00023270800011232495
256,rect,impulse,quantum,0.0002550829667598009
256,rect,impulse,quantum,0.0002567909541539848
256,rect,impulse,quantum,0.00027650000993162394
256,hann,impulse,quantum,0.00021858402760699391
256,hann,impulse,quantum,0.00024637498427182436
256,hann,impulse,quantum,0.00021458399714902043
256,hann,impulse,quantum,0.00021345895947888494
256,hann,impulse,quantum,0.0002910830080509186
256,hann,impulse,quantum,0.0002865829737856984
256,hann,impulse,quantum,0.0003088340163230896
256,hann,impulse,quantum,0.0002977499971166253
256,hamming,impulse,quantum,0.00020345899974927306
256,hamming,impulse,quantum,0.00025987502885982394
256,hamming,impulse,quantum,0.00022362504387274384
256,hamming,impulse,quantum,0.00022608402650803328
256,hamming,impulse,quantum,0.0002520419657230377
256,hamming,impulse,quantum,0.0003071669489145279
256,hamming,impulse,quantum,0.000267457973677665
256,hamming,impulse,quantum,0.00030470796627923846
256,blackman,impulse,quantum,0.00022366602206602693
256,blackman,impulse,quantum,0.00023370800772681832
256,blackman,impulse,quantum,0.00022487499518319964
256,blackman,impulse,quantum,0.00022429099772125483
256,blackman,impulse,quantum,0.0002466669538989663
256,blackman,impulse,quantum,0.00028920802287757397
256,blackman,impulse,quantum,0.00026208400959149003
256,blackman,impulse,quantum,0.00028320797719061375
256,rect,impulse,quantum,0.0002952500362880528
256,rect,impulse,quantum,0.0003232919843867421
256,rect,impulse,quantum,0.0003129999968223274
256,rect,impulse,quantum,0.0003254999755881727
256,rect,impulse,quantum,0.00033058301778510213
256,rect,impulse,quantum,0.00038291700184345245
256,rect,impulse,quantum,0.00040491699473932385
256,rect,impulse,quantum,0.00038712500827386975
256,hann,impulse,quantum,0.000275125028565526
256,hann,impulse,quantum,0.00031637499341741204
256,hann,impulse,quantum,0.0003180410130880773
256,hann,impulse,quantum,0.00031637499341741204
256,hann,impulse,quantum,0.0003595830057747662
256,hann,impulse,quantum,0.0003810829948633909
256,hann,impulse,quantum,0.0003856660332530737
256,hann,impulse,quantum,0.0003649999853223562
256,hamming,impulse,quantum,0.0002977499971166253
256,hamming,impulse,quantum,0.00031758303521201015
256,hamming,impulse,quantum,0.0003065000055357814
256,hamming,impulse,quantum,0.00028895901050418615
256,hamming,impulse,quantum,0.00036216696025803685
256,hamming,impulse,quantum,0.0003834579838439822
256,hamming,impulse,quantum,0.0003813750226981938
256,hamming,impulse,quantum,0.0004493329906836152
256,blackman,impulse,quantum,0.0002749999985098839
256,blackman,impulse,quantum,0.00032299995655193925
256,blackman,impulse,quantum,0.00032950000604614615
256,blackman,impulse,quantum,0.00030516699189320207
256,blackman,impulse,quantum,0.0003679999499581754
256,blackman,impulse,quantum,0.00041445897659286857
256,blackman,impulse,quantum,0.0004022089997306466
256,blackman,impulse,quantum,0.00035020802170038223
256,rect,impulse,quantum,0.0004432499990798533
256,rect,impulse,quantum,0.00046150002162903547
256,rect,impulse,quantum,0.0004248750046826899
256,rect,impulse,quantum,0.0004496250185184181
256,rect,impulse,quantum,0.00049512495752424
256,rect,impulse,quantum,0.0005596249829977751
256,rect,impulse,quantum,0.0004947080160491168
256,rect,impulse,quantum,0.000495583051815629
256,hann,impulse,quantum,0.0004207080346532166
256,hann,impulse,quantum,0.00047137500951066613
256,hann,impulse,quantum,0.0004082919913344085
256,hann,impulse,quantum,0.0004677500110119581
256,hann,impulse,quantum,0.0005320829804986715
256,hann,impulse,quantum,0.000618291029240936
256,hann,impulse,quantum,0.0004931669682264328
256,hann,impulse,quantum,0.0005009170272387564
256,hamming,impulse,quantum,0.00040437496500089765
256,hamming,impulse,quantum,0.0004076249897480011
256,hamming,impulse,quantum,0.0004002919886261225
256,hamming,impulse,quantum,0.0004628329770639539
256,hamming,impulse,quantum,0.0005233330302871764
256,hamming,impulse,quantum,0.0005980420392006636
256,hamming,impulse,quantum,0.000571124954149127
256,hamming,impulse,quantum,0.0005796250188723207
256,blackman,impulse,quantum,0.0004366250359453261
256,blackman,impulse,quantum,0.0005069170147180557
256,blackman,impulse,quantum,0.00047087494749575853
256,blackman,impulse,quantum,0.00046379200648516417
256,blackman,impulse,quantum,0.0005320829804986715
256,blackman,impulse,quantum,0.0005848330329172313
256,blackman,impulse,quantum,0.0005782499792985618
256,blackman,impulse,quantum,0.0005980419809930027
256,rect,impulse,quantum,0.0008512919885106385
256,rect,impulse,quantum,0.0009195419843308628
256,rect,impulse,quantum,0.0009163750219158828
256,rect,impulse,quantum,0.0009002499864436686
256,rect,impulse,quantum,0.0010265829623676836
256,rect,impulse,quantum,0.001122749992646277
256,rect,impulse,quantum,0.0011662080069072545
256,rect,impulse,quantum,0.0011326670064590871
256,hann,impulse,quantum,0.000846999988425523
256,hann,impulse,quantum,0.0008633749675936997
256,hann,impulse,quantum,0.0008547499892301857
256,hann,impulse,quantum,0.000849874981213361
256,hann,impulse,quantum,0.0009687920100986958
256,hann,impulse,quantum,0.0010386659996584058
256,hann,impulse,quantum,0.001030915998853743
256,hann,impulse,quantum,0.0010198330273851752
256,hamming,impulse,quantum,0.0007310840301215649
256,hamming,impulse,quantum,0.0008185419719666243
256,hamming,impulse,quantum,0.0008209999650716782
256,hamming,impulse,quantum,0.0008258330053649843
256,hamming,impulse,quantum,0.0009511249954812229
256,hamming,impulse,quantum,0.0010125410044565797
256,hamming,impulse,quantum,0.0010132500319741666
256,hamming,impulse,quantum,0.0010505829704925418
256,blackman,impulse,quantum,0.000760916038416326
256,blackman,impulse,quantum,0.0008476250222884119
256,blackman,impulse,quantum,0.0008336669998243451
256,blackman,impulse,quantum,0.0008409160072915256
256,blackman,impulse,quantum,0.00093270797515288
256,blackman,impulse,quantum,0.0009980419999919832
256,blackman,impulse,quantum,0.0010588750010356307
256,blackman,impulse,quantum,0.0010261249844916165
512,rect,impulse,quantum,0.00013599998783320189
512,rect,impulse,quantum,0.00013837497681379318
512,rect,impulse,quantum,0.00013574998592957854
512,rect,impulse,quantum,0.0001319579896517098
512,rect,impulse,quantum,0.00017070799367502332
512,rect,impulse,quantum,0.00017966696759685874
512,rect,impulse,quantum,0.00018099998123943806
512,rect,impulse,quantum,0.00018604198703542352
512,hann,impulse,quantum,0.0001439159968867898
512,hann,impulse,quantum,0.000145500001963228
512,hann,impulse,quantum,0.0001439159968867898
512,hann,impulse,quantum,0.00013879203470423818
512,hann,impulse,quantum,0.00017437501810491085
512,hann,impulse,quantum,0.00018445798195898533
512,hann,impulse,quantum,0.00018833403009921312
512,hann,impulse,quantum,0.00020304095232859254
512,hamming,impulse,quantum,0.0001259999698959291
512,hamming,impulse,quantum,0.00013412500265985727
512,hamming,impulse,quantum,0.00013445800868794322
512,hamming,impulse,quantum,0.00013458298053592443
512,hamming,impulse,quantum,0.00017233402468264103
512,hamming,impulse,quantum,0.00018558400915935636
512,hamming,impulse,quantum,0.00018575001740828156
512,hamming,impulse,quantum,0.00020237499848008156
512,blackman,impulse,quantum,0.00012904201867058873
512,blackman,impulse,quantum,0.00013766600750386715
512,blackman,impulse,quantum,0.00013741699513047934
512,blackman,impulse,quantum,0.00013712502550333738
512,blackman,impulse,quantum,0.00019404198974370956
512,blackman,impulse,quantum,0.00018987496150657535
512,blackman,impulse,quantum,0.00018658296903595328
512,blackman,impulse,quantum,0.0002293750294484198
512,rect,impulse,quantum,0.00016004202188923955
512,rect,impulse,quantum,0.00017387501429766417
512,rect,impulse,quantum,0.00017316703451797366
512,rect,impulse,quantum,0.00020083400886505842
512,rect,impulse,quantum,0.00023312499979510903
512,rect,impulse,quantum,0.00024333404144272208
512,rect,impulse,quantum,0.00026054203044623137
512,rect,impulse,quantum,0.00024558400036767125
512,hann,impulse,quantum,0.00016495800809934735
512,hann,impulse,quantum,0.00019791699014604092
512,hann,impulse,quantum,0.00018179102335125208
512,hann,impulse,quantum,0.00017612497322261333
512,hann,impulse,quantum,0.0002311249845661223
512,hann,impulse,quantum,0.0002459580427967012
512,hann,impulse,quantum,0.0002423340338282287
512,hann,impulse,quantum,0.0002466660225763917
512,hamming,impulse,quantum,0.00016837503062561154
512,hamming,impulse,quantum,0.00018345803255215287
512,hamming,impulse,quantum,0.0001844159560278058
512,hamming,impulse,quantum,0.0001829999964684248
512,hamming,impulse,quantum,0.00024462497094646096
512,hamming,impulse,quantum,0.0002479159738868475
512,hamming,impulse,quantum,0.0002484169672243297
512,hamming,impulse,quantum,0.00024270795984193683
512,blackman,impulse,quantum,0.00016900000628083944
512,blackman,impulse,quantum,0.00018541701138019562
512,blackman,impulse,quantum,0.00018104101764038205
512,blackman,impulse,quantum,0.0001866249949671328
512,blackman,impulse,quantum,0.0002602500026114285
512,blackman,impulse,quantum,0.0002899999963119626
512,blackman,impulse,quantum,0.00025220797397196293
512,blackman,impulse,quantum,0.00024691701401025057
512,rect,impulse,quantum,0.00023329199757426977
512,rect,impulse,quantum,0.0002508750185370445
512,rect,impulse,quantum,0.0002504159929230809
512,rect,impulse,quantum,0.0002567500341683626
512,rect,impulse,quantum,0.0003227500128559768
512,rect,impulse,quantum,0.00035920797381550074
512,rect,impulse,quantum,0.0003537499578669667
512,rect,impulse,quantum,0.00037475000135600567
512,hann,impulse,quantum,0.0002489160397090018
512,hann,impulse,quantum,0.0002626249915920198
512,hann,impulse,quantum,0.0002614170080050826
512,hann,impulse,quantum,0.00026650005020201206
512,hann,impulse,quantum,0.0003493750118650496
512,hann,impulse,quantum,0.00035620800917968154
512,hann,impulse,quantum,0.0003666659467853606
512,hann,impulse,quantum,0.000356165983248502
512,hamming,impulse,quantum,0.00024349999148398638
512,hamming,impulse,quantum,0.0002614169497974217
512,hamming,impulse,quantum,0.0002564589958637953
512,hamming,impulse,quantum,0.00026058300863951445
512,hamming,impulse,quantum,0.00033341703237965703
512,hamming,impulse,quantum,0.00035220797872170806
512,hamming,impulse,quantum,0.00038004200905561447
512,hamming,impulse,quantum,0.0003737920196726918
512,blackman,impulse,quantum,0.0002539159613661468
512,blackman,impulse,quantum,0.0002734999870881438
512,blackman,impulse,quantum,0.00027908297488465905
512,blackman,impulse,quantum,0.00028429197845980525
512,blackman,impulse,quantum,0.000346417014952749
512,blackman,impulse,quantum,0.0003773330245167017
512,blackman,impulse,quantum,0.00036929099587723613
512,blackman,impulse,quantum,0.0003779169637709856
512,rect,impulse,quantum,0.0005042499979026616
512,rect,impulse,quantum,0.0005385410040616989
512,rect,impulse,quantum,0.0005624999757856131
512,rect,impulse,quantum,0.0005294580478221178
512,rect,impulse,quantum,0.0006701250094920397
512,rect,impulse,quantum,0.0006916670245118439
512,rect,impulse,quantum,0.0007279579876922071
512,rect,impulse,quantum,0.0007296249968931079
512,hann,impulse,quantum,0.00046087498776614666
512,hann,impulse,quantum,0.0005014170310460031
512,hann,impulse,quantum,0.0005127919721417129
512,hann,impulse,quantum,0.0005711250123567879
512,hann,impulse,quantum,0.0007372089894488454
512,hann,impulse,quantum,0.0007199160172604024
512,hann,impulse,quantum,0.0007364160264842212
512,hann,impulse,quantum,0.0007146670250222087
512,hamming,impulse,quantum,0.000490790989715606
512,hamming,impulse,quantum,0.0005157500272616744
512,hamming,impulse,quantum,0.000530624995008111
512,hamming,impulse,quantum,0.0005140419816598296
512,hamming,impulse,quantum,0.0006512500112876296
512,hamming,impulse,quantum,0.0007584160193800926
512,hamming,impulse,quantum,0.0007312500383704901
512,hamming,impulse,quantum,0.000719957984983921
512,blackman,impulse,quantum,0.0005434579798020422
512,blackman,impulse,quantum,0.0005080829723738134
512,blackman,impulse,quantum,0.0005304159712977707
512,blackman,impulse,quantum,0.0005193749675527215
512,blackman,impulse,quantum,0.000761916977353394
512,blackman,impulse,quantum,0.000770249986089766
512,blackman,impulse,quantum,0.0007512919837608933
512,blackman,impulse,quantum,0.0007645839941687882
1024,rect,impulse,quantum,9.420898277312517e-05
1024,rect,impulse,quantum,9.445799514651299e-05
1024,rect,impulse,quantum,9.383301949128509e-05
1024,rect,impulse,quantum,9.375001536682248e-05
1024,rect,impulse,quantum,0.0001277500414289534
1024,rect,impulse,quantum,0.00013824994675815105
1024,rect,impulse,quantum,0.00014204095350578427
1024,rect,impulse,quantum,0.00013574998592957854
1024,hann,impulse,quantum,9.79170436039567e-05
1024,hann,impulse,quantum,0.00010154099436476827
1024,hann,impulse,quantum,9.958399459719658e-05
1024,hann,impulse,quantum,9.966699872165918e-05
1024,hann,impulse,quantum,0.00013208301970735192
1024,hann,impulse,quantum,0.0001545000122860074
1024,hann,impulse,quantum,0.0001413749996572733
1024,hann,impulse,quantum,0.00014350004494190216
1024,hamming,impulse,quantum,9.279197547584772e-05
1024,hamming,impulse,quantum,0.00010045798262581229
1024,hamming,impulse,quantum,9.929202497005463e-05
1024,hamming,impulse,quantum,9.950000094249845e-05
1024,hamming,impulse,quantum,0.00014479196397587657
1024,hamming,impulse,quantum,0.00014195800758898258
1024,hamming,impulse,quantum,0.00014175003161653876
1024,hamming,impulse,quantum,0.00015712500317022204
1024,blackman,impulse,quantum,9.691703598946333e-05
1024,blackman,impulse,quantum,0.00010316702537238598
1024,blackman,impulse,quantum,0.00010358402505517006
1024,blackman,impulse,quantum,0.00010666705202311277
1024,blackman,impulse,quantum,0.0001632919884286821
1024,blackman,impulse,quantum,0.0001499159843660891
1024,blackman,impulse,quantum,0.00014712498523294926
1024,blackman,impulse,quantum,0.00014600000577047467
1024,rect,impulse,quantum,0.00012737500946968794
1024,rect,impulse,quantum,0.00013325002510100603
1024,rect,impulse,quantum,0.0001325829653069377
1024,rect,impulse,quantum,0.00013291701907292008
1024,rect,impulse,quantum,0.00018270796863362193
1024,rect,impulse,quantum,0.00019225000869482756
1024,rect,impulse,quantum,0.00019591598538681865
1024,rect,impulse,quantum,0.00022891699336469173
1024,hann,impulse,quantum,0.00013095804024487734
1024,hann,impulse,quantum,0.0001372080296278
1024,hann,impulse,quantum,0.00013791699893772602
1024,hann,impulse,quantum,0.00014050002209842205
1024,hann,impulse,quantum,0.00019158300710842013
1024,hann,impulse,quantum,0.00021470797946676612
1024,hann,impulse,quantum,0.00019574997713789344
1024,hann,impulse,quantum,0.00020541698904708028
1024,hamming,impulse,quantum,0.00014037499204277992
1024,hamming,impulse,quantum,0.00015137495938688517
1024,hamming,impulse,quantum,0.00013841601321473718
1024,hamming,impulse,quantum,0.00013720797142013907
1024,hamming,impulse,quantum,0.00022437499137595296
1024,hamming,impulse,quantum,0.00020916596986353397
1024,hamming,impulse,quantum,0.00019745802273973823
1024,hamming,impulse,quantum,0.00019754201639443636
1024,blackman,impulse,quantum,0.0001347090001218021
1024,blackman,impulse,quantum,0.00014887499855831265
1024,blackman,impulse,quantum,0.00015575002180412412
1024,blackman,impulse,quantum,0.0001437920145690441
1024,blackman,impulse,quantum,0.00019862496992573142
1024,blackman,impulse,quantum,0.00020408298587426543
1024,blackman,impulse,quantum,0.00021041597938165069
1024,blackman,impulse,quantum,0.00020299997413530946
1024,rect,impulse,quantum,0.00016879098257049918
1024,rect,impulse,quantum,0.0001817920128814876
1024,rect,impulse,quantum,0.00018508301582187414
1024,rect,impulse,quantum,0.0001830419641919434
1024,rect,impulse,quantum,0.00025195901980623603
1024,rect,impulse,quantum,0.00026908295694738626
1024,rect,impulse,quantum,0.00027845799922943115
1024,rect,impulse,quantum,0.000281625019852072
1024,hann,impulse,quantum,0.00018204201478511095
1024,hann,impulse,quantum,0.00019041699124500155
1024,hann,impulse,quantum,0.00018375000217929482
1024,hann,impulse,quantum,0.00019745802273973823
1024,hann,impulse,quantum,0.0002572499797679484
1024,hann,impulse,quantum,0.00028004200430586934
1024,hann,impulse,quantum,0.00027362495893612504
1024,hann,impulse,quantum,0.0002770409919321537
1024,hamming,impulse,quantum,0.00018195901066064835
1024,hamming,impulse,quantum,0.00020350003615021706
1024,hamming,impulse,quantum,0.00018808303866535425
1024,hamming,impulse,quantum,0.000190042017493397
1024,hamming,impulse,quantum,0.0002561250003054738
1024,hamming,impulse,quantum,0.0002806659904308617
1024,hamming,impulse,quantum,0.00027825002325698733
1024,hamming,impulse,quantum,0.00027137500001117587
1024,blackman,impulse,quantum,0.00018525001360103488
1024,blackman,impulse,quantum,0.00019491702551022172
1024,blackman,impulse,quantum,0.00020566699095070362
1024,blackman,impulse,quantum,0.00024699995992705226
1024,blackman,impulse,quantum,0.00025870802346616983
1024,blackman,impulse,quantum,0.0002952080103568733
1024,blackman,impulse,quantum,0.00029616698157042265
1024,blackman,impulse,quantum,0.0002940840204246342
1024,rect,impulse,quantum,0.0003423329908400774
1024,rect,impulse,quantum,0.00036758300848305225
1024,rect,impulse,quantum,0.00035645795287564397
1024,rect,impulse,quantum,0.00035395805025473237
1024,rect,impulse,quantum,0.0004877090104855597
1024,rect,impulse,quantum,0.0005178750143386424
1024,rect,impulse,quantum,0.0005412080208770931
1024,rect,impulse,quantum,0.0005229999660514295
1024,hann,impulse,quantum,0.00033341703237965703
1024,hann,impulse,quantum,0.0003962090122513473
1024,hann,impulse,quantum,0.00037416600389406085
1024,hann,impulse,quantum,0.00036866602022200823
1024,hann,impulse,quantum,0.00048258400056511164
